key_value_pairs,event_name,user_pseudo_id,time_stamp,unix_time_stamp,unix_time_stamp_offset
id=1528607886;Gaming=false;Music=true;Pets + Animals=false;toggleSetting=NA;param_condition_new=NA,study_event,da5216b010608763d0fc4d3f22705276,2020-10-29 20:07:03.638018 UTC,1.604E+15,763
id=1528607886;param_condition_previous=NA;param_condition_previous_total_time=NA,study_event,da5216b010608763d0fc4d3f22705276,2020-10-29 20:07:03.638019 UTC,1.604E+15,763
id=1528607886;param_video_id=fmbLCMGtEQc;param_video_source=from_feed_Music,study_event,da5216b010608763d0fc4d3f22705276,2020-10-29 20:07:03.639022 UTC,1.604E+15,763
id=1528607886;action=action_video_started;param_session_id=0;param_timestamp=1604002023632,study_event,da5216b010608763d0fc4d3f22705276,2020-10-29 20:07:03.636014 UTC,1.604E+15,763
id=1528607886;Autos + Vehicles=false;Style + DIY=false;Entertainment=false;Comedy=false,study_event,da5216b010608763d0fc4d3f22705276,2020-10-29 20:07:03.637017 UTC,1.604E+15,763
id=-241142937;action=action_session_ended;param_session_id=12;param_timestamp=1603995952441,study_event,510cecde81e24e5c127ea707771a0764,2020-10-29 18:25:52.445004 UTC,1.604E+15,580382
id=-241142937;param_video_id=NA;param_video_source=NA;param_video_watch_duration=NA,study_event,510cecde81e24e5c127ea707771a0764,2020-10-29 18:25:52.448011 UTC,1.604E+15,580382
id=2030692283;param_device=Moto E (4);param_android_id=8526f4ba19228c88;Trending=NA,study_event,510cecde81e24e5c127ea707771a0764,2020-10-29 18:26:52.605016 UTC,1.604E+15,580382
id=2030692283;Pets + Animals=NA;toggleSetting=NA;param_condition_new=NA;param_condition_previous=NA,study_event,510cecde81e24e5c127ea707771a0764,2020-10-29 18:26:52.605018 UTC,1.604E+15,580382
id=887325029;param_pid=880000;param_condition=explore;param_time_zone=Pacific Standard Time,study_event,510cecde81e24e5c127ea707771a0764,2020-10-29 18:30:01.547001 UTC,1.604E+15,903403
id=1446327798;param_device=Moto E (4);param_android_id=8526f4ba19228c88;Trending=NA,study_event,510cecde81e24e5c127ea707771a0764,2020-10-29 18:30:06.076013 UTC,1.604E+15,903403
id=1798414242;param_device=Moto E (4);param_android_id=8526f4ba19228c88;Trending=NA,study_event,510cecde81e24e5c127ea707771a0764,2020-10-29 18:30:15.327026 UTC,1.604E+15,903403
id=-901407770;param_device=Moto E (4);param_android_id=8526f4ba19228c88;Trending=NA,study_event,510cecde81e24e5c127ea707771a0764,2020-10-29 18:30:24.242037 UTC,1.604E+15,903403
id=1832944417;param_feed_name=NA;param_feed_new_value=NA;param_current_view=NA;param_search_term=NA,study_event,510cecde81e24e5c127ea707771a0764,2020-10-29 18:30:35.791052 UTC,1.604E+15,903403
id=1832944417;param_video_id=JNN_vfLIB-4;param_video_source=from_suggested_videos,study_event,510cecde81e24e5c127ea707771a0764,2020-10-29 18:30:35.791053 UTC,1.604E+15,903403
id=1832944417;param_video_watch_duration=NA,study_event,510cecde81e24e5c127ea707771a0764,2020-10-29 18:30:35.798054 UTC,1.604E+15,903403
id=-1092002957;param_device=Moto E (4);param_android_id=8526f4ba19228c88;Trending=NA,study_event,510cecde81e24e5c127ea707771a0764,2020-10-29 18:30:39.464059 UTC,1.604E+15,903403
id=-1092002957;Autos + Vehicles=NA;Style + DIY=NA;Entertainment=NA;Comedy=NA;Gaming=NA;Music=NA,study_event,510cecde81e24e5c127ea707771a0764,2020-10-29 18:30:39.46406 UTC,1.604E+15,903403
id=-1092002957;Pets + Animals=NA;toggleSetting=NA;param_condition_new=NA,study_event,510cecde81e24e5c127ea707771a0764,2020-10-29 18:30:39.464061 UTC,1.604E+15,903403
id=-970184925;param_pid=880000;param_condition=explore;param_time_zone=Pacific Standard Time,study_event,510cecde81e24e5c127ea707771a0764,2020-10-29 18:30:44.68307 UTC,1.604E+15,903403
id=-23436361;param_device=Moto E (4);param_android_id=8526f4ba19228c88;Trending=NA,study_event,510cecde81e24e5c127ea707771a0764,2020-10-29 18:31:21.974086 UTC,1.604E+15,903403
id=-23436361;param_video_id=ZQKHDxgmzJg;param_video_source=from_suggested_videos,study_event,510cecde81e24e5c127ea707771a0764,2020-10-29 18:31:21.974091 UTC,1.604E+15,903403
id=-23436361;param_video_watch_duration=NA,study_event,510cecde81e24e5c127ea707771a0764,2020-10-29 18:31:21.974092 UTC,1.604E+15,903403
id=2113458397;param_pid=880000;param_condition=explore;param_time_zone=Pacific Standard Time,study_event,510cecde81e24e5c127ea707771a0764,2020-10-29 18:31:37.580096 UTC,1.604E+15,903403
id=-1225452049;Autos + Vehicles=NA;Style + DIY=NA;Entertainment=NA;Comedy=NA;Gaming=NA;Music=NA,study_event,510cecde81e24e5c127ea707771a0764,2020-10-29 18:31:53.858115 UTC,1.604E+15,903403
id=-1225452049;param_esm_question=NA;param_esm_response=NA;param_feed_name=NA,study_event,510cecde81e24e5c127ea707771a0764,2020-10-29 18:31:53.859118 UTC,1.604E+15,903403
id=-1225452049;param_feed_new_value=NA;param_current_view=NA;param_search_term=NA,study_event,510cecde81e24e5c127ea707771a0764,2020-10-29 18:31:53.859119 UTC,1.604E+15,903403
id=1761589484;param_feed_name=NA;param_feed_new_value=NA;param_current_view=NA;param_search_term=NA,study_event,510cecde81e24e5c127ea707771a0764,2020-10-29 18:31:56.76713 UTC,1.604E+15,903403
id=-774384442;action=action_video_started;param_session_id=13;param_timestamp=1603996322698,study_event,510cecde81e24e5c127ea707771a0764,2020-10-29 18:32:02.699135 UTC,1.604E+15,903403
id=-774384442;Autos + Vehicles=NA;Style + DIY=NA;Entertainment=NA;Comedy=NA;Gaming=NA;Music=NA,study_event,510cecde81e24e5c127ea707771a0764,2020-10-29 18:32:02.700138 UTC,1.604E+15,903403
id=-774384442;Pets + Animals=NA;toggleSetting=NA;param_condition_new=NA;param_condition_previous=NA,study_event,510cecde81e24e5c127ea707771a0764,2020-10-29 18:32:02.700139 UTC,1.604E+15,903403
id=-774384442;param_video_watch_duration=NA,study_event,510cecde81e24e5c127ea707771a0764,2020-10-29 18:32:02.701143 UTC,1.604E+15,903403
id=112243569;Pets + Animals=NA;toggleSetting=NA;param_condition_new=NA;param_condition_previous=NA,study_event,510cecde81e24e5c127ea707771a0764,2020-10-29 18:32:07.85015 UTC,1.604E+15,903403
id=112243569;param_feed_name=NA;param_feed_new_value=NA;param_current_view=NA;param_search_term=NA,study_event,510cecde81e24e5c127ea707771a0764,2020-10-29 18:32:07.850152 UTC,1.604E+15,903403
id=112243569;param_video_id=5Y63dXAgzuE;param_video_source=from_suggested_videos,study_event,510cecde81e24e5c127ea707771a0764,2020-10-29 18:32:07.850153 UTC,1.604E+15,903403
id=211492548;param_condition_previous_total_time=NA;param_esm_question=NA;param_esm_response=NA,study_event,510cecde81e24e5c127ea707771a0764,2020-10-29 18:32:09.869162 UTC,1.604E+15,903403
id=211492548;param_video_watch_duration=NA,study_event,510cecde81e24e5c127ea707771a0764,2020-10-29 18:32:09.869165 UTC,1.604E+15,903403
id=1633409976;param_video_id=_a2-Fo75oEw;param_video_source=from_suggested_videos,study_event,510cecde81e24e5c127ea707771a0764,2020-10-29 18:32:13.539175 UTC,1.604E+15,903403
id=-1496632571;Autos + Vehicles=NA;Style + DIY=NA;Entertainment=NA;Comedy=NA;Gaming=NA;Music=NA,study_event,510cecde81e24e5c127ea707771a0764,2020-10-29 18:32:16.900182 UTC,1.604E+15,903403
id=-1496632571;param_condition_previous=NA;param_condition_previous_total_time=NA,study_event,510cecde81e24e5c127ea707771a0764,2020-10-29 18:32:16.900184 UTC,1.604E+15,903403
id=1508605454;param_pid=880000;param_condition=explore;param_time_zone=Pacific Standard Time,study_event,510cecde81e24e5c127ea707771a0764,2020-10-29 18:32:19.810192 UTC,1.604E+15,903403
id=-383560605;action=action_video_started;param_session_id=14;param_timestamp=1603996528582,study_event,510cecde81e24e5c127ea707771a0764,2020-10-29 18:35:28.586207 UTC,1.604E+15,903403
id=-383560605;param_video_id=Q7hoynDj4WI;param_video_source=from_feed_Comedy,study_event,510cecde81e24e5c127ea707771a0764,2020-10-29 18:35:28.589214 UTC,1.604E+15,903403
id=915644923;param_feed_name=NA;param_feed_new_value=NA;param_current_view=NA;param_search_term=NA,study_event,510cecde81e24e5c127ea707771a0764,2020-10-29 18:35:37.231224 UTC,1.604E+15,903403
id=1236205906;param_feed_name=NA;param_feed_new_value=NA;param_current_view=NA;param_search_term=NA,study_event,510cecde81e24e5c127ea707771a0764,2020-10-29 18:35:52.393238 UTC,1.604E+15,903403
id=1236205906;param_video_id=NA;param_video_source=NA;param_video_watch_duration=NA,study_event,510cecde81e24e5c127ea707771a0764,2020-10-29 18:35:52.393239 UTC,1.604E+15,903403
id=-768003962;action=action_esm_sent;param_session_id=14;param_timestamp=1603996553843,study_event,510cecde81e24e5c127ea707771a0764,2020-10-29 18:35:53.845242 UTC,1.604E+15,903403
id=-1849446483;action=action_esm_sent;param_session_id=14;param_timestamp=1603996554396,study_event,510cecde81e24e5c127ea707771a0764,2020-10-29 18:35:54.397251 UTC,1.604E+15,903403
id=-1849446483;param_condition_previous=NA;param_condition_previous_total_time=NA,study_event,510cecde81e24e5c127ea707771a0764,2020-10-29 18:35:54.398256 UTC,1.604E+15,903403
id=-1849446483;param_feed_new_value=NA;param_current_view=NA;param_search_term=NA;param_video_id=NA,study_event,510cecde81e24e5c127ea707771a0764,2020-10-29 18:35:54.398258 UTC,1.604E+15,903403
id=-1849446483;param_video_source=NA;param_video_watch_duration=NA;param_video_total_duration=NA,study_event,510cecde81e24e5c127ea707771a0764,2020-10-29 18:35:54.398259 UTC,1.604E+15,903403
id=-1866347187;param_condition_previous=NA;param_condition_previous_total_time=NA,study_event,510cecde81e24e5c127ea707771a0764,2020-10-29 18:29:51.683027 UTC,1.604E+15,580382
id=1446327798;Pets + Animals=NA;toggleSetting=NA;param_condition_new=NA;param_condition_previous=NA,study_event,510cecde81e24e5c127ea707771a0764,2020-10-29 18:30:06.077015 UTC,1.604E+15,903403
id=1798414242;param_video_watch_duration=NA,study_event,510cecde81e24e5c127ea707771a0764,2020-10-29 18:30:15.328032 UTC,1.604E+15,903403
id=-901407770;param_condition_previous_total_time=NA;param_esm_question=NA;param_esm_response=NA,study_event,510cecde81e24e5c127ea707771a0764,2020-10-29 18:30:24.24204 UTC,1.604E+15,903403
id=1832944417;Autos + Vehicles=NA;Style + DIY=NA;Entertainment=NA;Comedy=NA;Gaming=NA;Music=NA,study_event,510cecde81e24e5c127ea707771a0764,2020-10-29 18:30:35.791049 UTC,1.604E+15,903403
id=-1092002957;param_condition_previous=NA;param_condition_previous_total_time=NA,study_event,510cecde81e24e5c127ea707771a0764,2020-10-29 18:30:39.465062 UTC,1.604E+15,903403
id=-1092002957;param_video_id=R3ojK3T4w_A;param_video_source=from_suggested_videos,study_event,510cecde81e24e5c127ea707771a0764,2020-10-29 18:30:39.465065 UTC,1.604E+15,903403
id=-23436361;Pets + Animals=NA;toggleSetting=NA;param_condition_new=NA;param_condition_previous=NA,study_event,510cecde81e24e5c127ea707771a0764,2020-10-29 18:31:21.974088 UTC,1.604E+15,903403
id=2113458397;param_device=Moto E (4);param_android_id=8526f4ba19228c88;Trending=NA,study_event,510cecde81e24e5c127ea707771a0764,2020-10-29 18:31:37.580097 UTC,1.604E+15,903403
id=2113458397;param_feed_name=NA;param_feed_new_value=NA;param_current_view=NA;param_search_term=NA,study_event,510cecde81e24e5c127ea707771a0764,2020-10-29 18:31:37.581101 UTC,1.604E+15,903403
id=-1225452049;action=action_video_started;param_session_id=13;param_timestamp=1603996313857,study_event,510cecde81e24e5c127ea707771a0764,2020-10-29 18:31:53.858112 UTC,1.604E+15,903403
id=1761589484;param_device=Moto E (4);param_android_id=8526f4ba19228c88;Trending=NA,study_event,510cecde81e24e5c127ea707771a0764,2020-10-29 18:31:56.767126 UTC,1.604E+15,903403
id=-774384442;param_condition_previous_total_time=NA;param_esm_question=NA;param_esm_response=NA,study_event,510cecde81e24e5c127ea707771a0764,2020-10-29 18:32:02.70014 UTC,1.604E+15,903403
id=1633409976;action=action_video_started;param_session_id=13;param_timestamp=1603996333537,study_event,510cecde81e24e5c127ea707771a0764,2020-10-29 18:32:13.538168 UTC,1.604E+15,903403
id=1633409976;param_pid=880000;param_condition=explore;param_time_zone=Pacific Standard Time,study_event,510cecde81e24e5c127ea707771a0764,2020-10-29 18:32:13.538169 UTC,1.604E+15,903403
id=-1496632571;param_video_watch_duration=NA,study_event,510cecde81e24e5c127ea707771a0764,2020-10-29 18:32:16.900188 UTC,1.604E+15,903403
id=1508605454;action=action_video_started;param_session_id=13;param_timestamp=1603996339809,study_event,510cecde81e24e5c127ea707771a0764,2020-10-29 18:32:19.810191 UTC,1.604E+15,903403
id=1508605454;param_condition_previous_total_time=NA;param_esm_question=NA;param_esm_response=NA,study_event,510cecde81e24e5c127ea707771a0764,2020-10-29 18:32:19.811196 UTC,1.604E+15,903403
id=1236205906;param_pid=880000;param_condition=explore;param_time_zone=Pacific Standard Time,study_event,510cecde81e24e5c127ea707771a0764,2020-10-29 18:35:52.392233 UTC,1.604E+15,903403
id=1236205906;Autos + Vehicles=NA;Style + DIY=NA;Entertainment=NA;Comedy=NA;Gaming=NA;Music=NA,study_event,510cecde81e24e5c127ea707771a0764,2020-10-29 18:35:52.392235 UTC,1.604E+15,903403
id=1236205906;param_condition_previous_total_time=NA;param_esm_question=NA;param_esm_response=NA,study_event,510cecde81e24e5c127ea707771a0764,2020-10-29 18:35:52.393237 UTC,1.604E+15,903403
id=-768003962;param_device=Moto E (4);param_android_id=8526f4ba19228c88;Trending=NA,study_event,510cecde81e24e5c127ea707771a0764,2020-10-29 18:35:53.845244 UTC,1.604E+15,903403
id=-768003962;param_condition_previous_total_time=NA;param_esm_question=NA;param_esm_response=NA,study_event,510cecde81e24e5c127ea707771a0764,2020-10-29 18:35:53.845247 UTC,1.604E+15,903403
id=-1849446483;param_esm_question=NA;param_esm_response=NA;param_feed_name=NA,study_event,510cecde81e24e5c127ea707771a0764,2020-10-29 18:35:54.398257 UTC,1.604E+15,903403
id=1002716891;param_condition_previous_total_time=NA;param_esm_question=NA;param_esm_response=NA,study_event,510cecde81e24e5c127ea707771a0764,2020-10-29 17:28:35.306005 UTC,1.60399E+15,595399
id=-2067924131;param_esm_question=NA;param_esm_response=NA;param_feed_name=NA,study_event,510cecde81e24e5c127ea707771a0764,2020-10-29 17:29:14.77202 UTC,1.60399E+15,595399
id=715207171;param_condition_previous_total_time=NA;param_esm_question=NA;param_esm_response=NA,study_event,510cecde81e24e5c127ea707771a0764,2020-10-29 17:31:08.029032 UTC,1.60399E+15,595399
id=715207171;param_video_watch_duration=NA,study_event,510cecde81e24e5c127ea707771a0764,2020-10-29 17:31:08.031035 UTC,1.60399E+15,595399
id=1002716891;param_pid=880000;param_condition=explore;param_time_zone=Pacific Standard Time,study_event,510cecde81e24e5c127ea707771a0764,2020-10-29 17:28:35.302001 UTC,1.60399E+15,595399
id=1002716891;Autos + Vehicles=NA;Style + DIY=NA;Entertainment=NA;Comedy=NA;Gaming=NA;Music=NA,study_event,510cecde81e24e5c127ea707771a0764,2020-10-29 17:28:35.304003 UTC,1.60399E+15,595399
id=-2067924131;param_device=Moto E (4);param_android_id=8526f4ba19228c88;Trending=NA,study_event,510cecde81e24e5c127ea707771a0764,2020-10-29 17:29:14.770016 UTC,1.60399E+15,595399
id=715207171;param_device=Moto E (4);param_android_id=8526f4ba19228c88;Trending=NA,study_event,510cecde81e24e5c127ea707771a0764,2020-10-29 17:31:08.027029 UTC,1.60399E+15,595399
id=715207171;Pets + Animals=NA;toggleSetting=NA;param_condition_new=NA;param_condition_previous=NA,study_event,510cecde81e24e5c127ea707771a0764,2020-10-29 17:31:08.028031 UTC,1.60399E+15,595399
id=715207171;param_feed_name=NA;param_feed_new_value=NA;param_current_view=NA;param_search_term=NA,study_event,510cecde81e24e5c127ea707771a0764,2020-10-29 17:31:08.030033 UTC,1.60399E+15,595399
id=-1742155211;param_condition_previous=NA;param_condition_previous_total_time=NA,study_event,4fdce924c0b9d864ee0bf0fad54c21da,2020-10-29 18:44:54.561019 UTC,1.604E+15,313523
id=1720849180;Autos + Vehicles=NA;Style + DIY=NA;Entertainment=NA;Comedy=NA;Gaming=NA;Music=NA,study_event,4fdce924c0b9d864ee0bf0fad54c21da,2020-10-29 18:57:48.826036 UTC,1.604E+15,313523
id=1720849180;param_feed_name=NA;param_feed_new_value=NA;param_current_view=NA;param_search_term=NA,study_event,4fdce924c0b9d864ee0bf0fad54c21da,2020-10-29 18:57:48.827039 UTC,1.604E+15,313523
id=1013290046;param_pid=880000;param_condition=explore;param_time_zone=Pacific Standard Time,study_event,4fdce924c0b9d864ee0bf0fad54c21da,2020-10-29 19:38:13.905021 UTC,1.604E+15,313524
id=1013290046;param_feed_name=NA;param_feed_new_value=NA;param_current_view=NA;param_search_term=NA,study_event,4fdce924c0b9d864ee0bf0fad54c21da,2020-10-29 19:38:13.909026 UTC,1.604E+15,313524
id=1747324574;param_condition_previous_total_time=NA;param_esm_question=NA;param_esm_response=NA,study_event,4fdce924c0b9d864ee0bf0fad54c21da,2020-10-29 19:54:49.156007 UTC,1.604E+15,573921
id=1747324574;param_video_watch_duration=NA,study_event,4fdce924c0b9d864ee0bf0fad54c21da,2020-10-29 19:54:49.15701 UTC,1.604E+15,573921
id=839365245;param_device=Moto E (4);param_android_id=8526f4ba19228c88;Trending=NA,study_event,4fdce924c0b9d864ee0bf0fad54c21da,2020-10-29 19:55:07.748007 UTC,1.604E+15,493996
id=-473013583;param_condition_previous_total_time=NA;param_esm_question=NA;param_esm_response=NA,study_event,4fdce924c0b9d864ee0bf0fad54c21da,2020-10-29 19:55:22.800025 UTC,1.604E+15,493996
id=827560951;param_pid=880000;param_condition=explore;param_time_zone=Pacific Standard Time,study_event,4fdce924c0b9d864ee0bf0fad54c21da,2020-10-29 19:59:58.64604 UTC,1.604E+15,493996
id=827560951;param_device=Moto E (4);param_android_id=8526f4ba19228c88;Trending=NA,study_event,4fdce924c0b9d864ee0bf0fad54c21da,2020-10-29 19:59:58.646041 UTC,1.604E+15,493996
id=827560951;Pets + Animals=NA;toggleSetting=NA;param_condition_new=NA;param_condition_previous=NA,study_event,4fdce924c0b9d864ee0bf0fad54c21da,2020-10-29 19:59:58.647043 UTC,1.604E+15,493996
id=827560951;param_condition_previous_total_time=NA;param_esm_question=NA;param_esm_response=NA,study_event,4fdce924c0b9d864ee0bf0fad54c21da,2020-10-29 19:59:58.648044 UTC,1.604E+15,493996
id=827560951;param_video_id=fmbLCMGtEQc;param_video_source=from_feed_Music,study_event,4fdce924c0b9d864ee0bf0fad54c21da,2020-10-29 19:59:58.649046 UTC,1.604E+15,493996
id=-1383668671;action=action_new_condition;param_session_id=-1;param_timestamp=1603997064308,study_event,4fdce924c0b9d864ee0bf0fad54c21da,2020-10-29 18:44:24.312004 UTC,1.604E+15,313523
id=-1383668671;param_pid=880000;param_condition=none;param_time_zone=Pacific Standard Time,study_event,4fdce924c0b9d864ee0bf0fad54c21da,2020-10-29 18:44:24.312005 UTC,1.604E+15,313523
id=-1383668671;param_condition_previous=none;param_condition_previous_total_time=0,study_event,4fdce924c0b9d864ee0bf0fad54c21da,2020-10-29 18:44:24.314009 UTC,1.604E+15,313523
id=-1383668671;param_esm_question=NA;param_esm_response=NA;param_feed_name=NA,study_event,4fdce924c0b9d864ee0bf0fad54c21da,2020-10-29 18:44:24.31401 UTC,1.604E+15,313523
id=-1383668671;param_feed_new_value=NA;param_current_view=NA;param_search_term=NA;param_video_id=NA,study_event,4fdce924c0b9d864ee0bf0fad54c21da,2020-10-29 18:44:24.314011 UTC,1.604E+15,313523
id=1720849180;param_video_total_duration=NA;param_session_start_time=1603997064403,study_event,4fdce924c0b9d864ee0bf0fad54c21da,2020-10-29 18:57:48.827041 UTC,1.604E+15,313523
